problem_id,goal,task_success,task_plan,task_plan_success_prefix
train_64,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bed))))\n)', '(move-to t1 t11)\n(pick-up i1 o9 t11)\n(move-to t11 t12)\n(pick-up i2 o17 t12)\n(move-to t12 t2)\n(craft-bed_1 t2 o1 i1 o9 i2 o17 i3 o22)')",True,"move-to, pick-up, move-to, pick-up, move-to, craft-bed_1","move-to, pick-up, move-to, pick-up, move-to, craft-bed_1"
train_65,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Boat))))\n)', '(move-to t1 t6)\n(pick-up i1 o8 t6)\n(move-to t6 t12)\n(pick-up i2 o13 t12)\n(craft-boat_1 t12 o1 i1 o8 i2 o13 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, craft-boat_1","move-to, pick-up, move-to, pick-up"
train_65,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Boat))))\n)', '(move-to t1 t6)\n(pick-up i1 o8 t6)\n(move-to t6 t11)\n(pick-up i2 o10 t11)\n(craft-boat_1 t11 o6 i1 o8 i2 o10 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, craft-boat_1","move-to, pick-up, move-to, pick-up"
train_66,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Arrow))))\n)', '(move-to t1 t8)\n(pick-up i1 o10 t8)\n(move-to t8 t5)\n(pick-up i2 o11 t5)\n(move-to t5 t2)\n(craft-arrow i1 i2 i3 o2 o10 o11 o22 t2)')",True,"move-to, pick-up, move-to, pick-up, move-to, craft-arrow","move-to, pick-up, move-to, pick-up, move-to, craft-arrow"
train_67,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t6)\n(pick-up i1 o8 t6)\n(move-to t6 t5)\n(craft-stick_0 t5 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick_0","move-to, pick-up, move-to"
train_67,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t6)\n(pick-up i1 o8 t6)\n(move-to t6 t1)\n(pick-up i2 o14 t1)\n(move-to t1 t5)\n(craft-stick_2 t5 o1 i1 o8 i2 o14 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-stick_2","move-to, pick-up, move-to, pick-up, move-to"
train_67,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t6)\n(pick-up i1 o8 t6)\n(move-to t6 t5)\n(craft-stick_1 t5 o1 i1 o8 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick_1","move-to, pick-up, move-to"
train_67,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t6)\n(pick-up i1 o8 t6)\n(move-to t6 t5)\n(craft-stick1_2 t5 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick1_2","move-to, pick-up, move-to"
train_67,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t6)\n(pick-up i1 o8 t6)\n(move-to t6 t5)\n(craft-stick1_1 t5 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick1_1","move-to, pick-up, move-to"
train_67,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t6)\n(pick-up i1 o8 t6)\n(move-to t6 t5)\n(pick-up i2 o11 t5)\n(craft-stick_2 t5 o1 i1 o8 i2 o11 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, craft-stick_2","move-to, pick-up, move-to, pick-up"
train_68,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Paper))))\n)', '(move-to t1 t2)\n(pick-up i1 o21 t2)\n(move-to t2 t7)\n(craft-paper_1 t7 o1 i1 o21 i1 o21 i2 o22)')",True,"move-to, pick-up, move-to, craft-paper_1","move-to, pick-up, move-to, craft-paper_1"
train_69,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o BeetrootSoup))))\n)', '(move-to t1 t12)\n(pick-up i1 o19 t12)\n(move-to t12 t6)\n(craft-beetroot-soup_0 t6 o7 i1 o19 i2 o22)')",False,"move-to, pick-up, move-to, craft-beetroot-soup_0","move-to, pick-up, move-to"
train_69,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o BeetrootSoup))))\n)', '(move-to t1 t14)\n(pick-up i1 o18 t14)\n(move-to t14 t12)\n(pick-up i2 o19 t12)\n(move-to t12 t6)\n(mix-ingredients_1 t6 o7 i1 o18 i2 o19 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, move-to, mix-ingredients_1","move-to, pick-up, move-to, pick-up, move-to"
train_69,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o BeetrootSoup))))\n)', '(move-to t1 t12)\n(pick-up i1 o19 t12)\n(move-to t12 t14)\n(pick-up i2 o18 t14)\n(move-to t14 t6)\n(craft-potato2_0 t6 o7 i2 o18 i3 o22)\n(craft-beetroot-soup_2 t6 o7 i1 o19 i3 o22 i2 o18)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-potato2_0, craft-beetroot-soup_2","move-to, pick-up, move-to, pick-up, move-to, craft-potato2_0"
train_69,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o BeetrootSoup))))\n)', '(move-to t1 t12)\n(pick-up i1 o19 t12)\n(move-to t12 t14)\n(pick-up i2 o18 t14)\n(move-to t14 t6)\n(cook_0 t6 o7 i2 o18 i3 o22)\n(craft-beetroot-soup_1 t6 o7 i1 o19 i3 o22 i2 o18)')",False,"move-to, pick-up, move-to, pick-up, move-to, cook_0, craft-beetroot-soup_1","move-to, pick-up, move-to, pick-up, move-to, cook_0"
train_69,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o BeetrootSoup))))\n)', '(move-to t1 t12)\n(pick-up i1 o19 t12)\n(move-to t12 t6)\n(craft-soup_2 t6 o7 i1 o19 i2 o22)')",False,"move-to, pick-up, move-to, craft-soup_2","move-to, pick-up, move-to"
train_70,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t8)\n(pick-up i1 o8 t8)\n(move-to t8 t15)\n(craft-stick_1 t15 o1 i1 o8 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick_1","move-to, pick-up, move-to"
train_70,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t8)\n(pick-up i1 o8 t8)\n(pick-up i2 o14 t8)\n(move-to t8 t15)\n(craft-stick_2 t15 o1 i1 o8 i2 o14 i3 o21)')",False,"move-to, pick-up, pick-up, move-to, craft-stick_2","move-to, pick-up, pick-up, move-to"
train_70,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t8)\n(pick-up i1 o8 t8)\n(move-to t8 t15)\n(craft-stick1_2 t15 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick1_2","move-to, pick-up, move-to"
train_70,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t8)\n(pick-up i1 o8 t8)\n(move-to t8 t15)\n(craft-stick1_0 t15 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick1_0","move-to, pick-up, move-to"
train_70,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t8)\n(pick-up i1 o8 t8)\n(move-to t8 t15)\n(craft-stick1_1 t15 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick1_1","move-to, pick-up, move-to"
train_71,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Shears))))\n)', '(move-to t1 t11)\n(pick-up i1 o12 t11)\n(move-to t11 t6)\n(craft-shears1_0 t6 o3 i1 o12 i2 o22)')",True,"move-to, pick-up, move-to, craft-shears1_0","move-to, pick-up, move-to, craft-shears1_0"
train_72,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o WoodPlank))))\n)', '(move-to t1 t15)\n(pick-up i1 o8 t15)\n(move-to t15 t1)\n(craft-wood-plank i1 i2 o1 o8 o21 t1)')",True,"move-to, pick-up, move-to, craft-wood-plank","move-to, pick-up, move-to, craft-wood-plank"
train_73,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bed))))\n)', '(move-to t1 t9)\n(pick-up i1 o8 t9)\n(move-to t9 t6)\n(pick-up i2 o17 t6)\n(move-to t6 t15)\n(craft-bed_2 t15 o5 i1 o8 i2 o17 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bed_2","move-to, pick-up, move-to, pick-up, move-to"
train_73,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bed))))\n)', '(move-to t1 t9)\n(pick-up i1 o8 t9)\n(move-to t9 t6)\n(pick-up i2 o17 t6)\n(move-to t6 t15)\n(craft-bed_0 t15 o5 i1 o8 i2 o17 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bed_0","move-to, pick-up, move-to, pick-up, move-to"
train_73,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bed))))\n)', '(move-to t1 t5)\n(pick-up i1 o9 t5)\n(move-to t5 t6)\n(pick-up i2 o17 t6)\n(move-to t6 t3)\n(craft-bed_1 t3 o1 i1 o9 i2 o17 i3 o22)')",True,"move-to, pick-up, move-to, pick-up, move-to, craft-bed_1","move-to, pick-up, move-to, pick-up, move-to, craft-bed_1"
train_74,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o IronIngot))))\n)', '(move-to t1 t3)\n(pick-up i1 o13 t3)\n(move-to t3 t15)\n(smelt-iron-ore_2 t15 o4 i1 o13 i2 o21)')",False,"move-to, pick-up, move-to, smelt-iron-ore_2","move-to, pick-up, move-to"
train_74,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o IronIngot))))\n)', '(move-to t1 t3)\n(pick-up i1 o13 t3)\n(move-to t3 t10)\n(craft-iron-ingot_0 t10 o1 i1 o13 i2 o21)')",False,"move-to, pick-up, move-to, craft-iron-ingot_0","move-to, pick-up, move-to"
train_74,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o IronIngot))))\n)', '(move-to t1 t3)\n(pick-up i1 o13 t3)\n(move-to t3 t15)\n(smelt-iron-ore_0 t15 o4 i1 o13 i2 o21)')",False,"move-to, pick-up, move-to, smelt-iron-ore_0","move-to, pick-up, move-to"
train_74,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o IronIngot))))\n)', '(move-to t1 t3)\n(pick-up i1 o13 t3)\n(move-to t3 t14)\n(pick-up i2 o14 t14)\n(move-to t14 t10)\n(craft-iron-ingot_2 t10 o1 i1 o13 i2 o14 i3 o21)')",True,"move-to, pick-up, move-to, pick-up, move-to, craft-iron-ingot_2","move-to, pick-up, move-to, pick-up, move-to, craft-iron-ingot_2"
train_75,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o BeetrootSoup))))\n)', '(move-to t1 t2)\n(pick-up i1 o19 t2)\n(move-to t2 t3)\n(craft-beetroot-soup_2 t3 o7 i1 o19 i2 o22)')",False,"move-to, pick-up, move-to, craft-beetroot-soup_2","move-to, pick-up, move-to"
train_75,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o BeetrootSoup))))\n)', '(move-to t1 t2)\n(pick-up i1 o19 t2)\n(move-to t2 t3)\n(craft-soup_0 t3 o7 i1 o19 i2 o22)')",False,"move-to, pick-up, move-to, craft-soup_0","move-to, pick-up, move-to"
train_76,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o GoldIngot))))\n)', '(move-to t1 t12)\n(pick-up i1 o15 t12)\n(move-to t12 t10)\n(craft-gold-ingot_0 t10 o4 i1 o15 i2 o21)')",False,"move-to, pick-up, move-to, craft-gold-ingot_0","move-to, pick-up, move-to"
train_76,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o GoldIngot))))\n)', '(move-to t1 t12)\n(pick-up i1 o15 t12)\n(move-to t12 t10)\n(pick-up i2 o14 t10)\n(move-to t10 t3)\n(craft-gold-ingot_1 t3 o1 i1 o15 i2 o14 i3 o21)')",True,"move-to, pick-up, move-to, pick-up, move-to, craft-gold-ingot_1","move-to, pick-up, move-to, pick-up, move-to, craft-gold-ingot_1"
train_77,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Arrow))))\n)', '(move-to t1 t8)\n(pick-up i1 o10 t8)\n(move-to t8 t10)\n(pick-up i2 o11 t10)\n(move-to t10 t14)\n(craft-arrow i1 i2 i3 o2 o10 o11 o22 t14)')",True,"move-to, pick-up, move-to, pick-up, move-to, craft-arrow","move-to, pick-up, move-to, pick-up, move-to, craft-arrow"
train_78,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Boat))))\n)', '(move-to t1 t3)\n(pick-up i1 o8 t3)\n(move-to t3 t11)\n(pick-up i2 o13 t11)\n(move-to t11 t5)\n(craft-boat_1 t5 o1 i1 o8 i2 o13 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-boat_1","move-to, pick-up, move-to, pick-up, move-to"
train_78,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Boat))))\n)', '(move-to t1 t3)\n(pick-up i1 o8 t3)\n(move-to t3 t11)\n(craft-boat_0 t11 o6 i1 o8 i2 o22)')",False,"move-to, pick-up, move-to, craft-boat_0","move-to, pick-up, move-to"
train_78,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Boat))))\n)', '(move-to t1 t3)\n(pick-up i1 o8 t3)\n(move-to t3 t9)\n(pick-up i2 o12 t9)\n(move-to t9 t11)\n(craft-boat_2 t11 o6 i1 o8 i2 o12 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-boat_2","move-to, pick-up, move-to, pick-up, move-to"
train_79,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o IronIngot))))\n)', '(pick-up i1 o13 t1)\n(move-to t1 t4)\n(craft-iron-ingot_0 t4 o1 i1 o13 i2 o21)')",False,"pick-up, move-to, craft-iron-ingot_0","pick-up, move-to"
train_79,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o IronIngot))))\n)', '(pick-up i1 o13 t1)\n(smelt_0 t1 o4 i1 o13 i2 o21)')",False,"pick-up, smelt_0",pick-up
train_79,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o IronIngot))))\n)', '(pick-up i1 o13 t1)\n(move-to t1 t2)\n(pick-up i2 o14 t2)\n(move-to t2 t4)\n(craft-iron-ingot_2 t4 o1 i1 o13 i2 o14 i3 o21)')",True,"pick-up, move-to, pick-up, move-to, craft-iron-ingot_2","pick-up, move-to, pick-up, move-to, craft-iron-ingot_2"
train_80,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o WoodPlank))))\n)', '(move-to t1 t4)\n(pick-up i1 o8 t4)\n(move-to t4 t7)\n(craft-wood-plank i1 i2 o1 o8 o21 t7)')",True,"move-to, pick-up, move-to, craft-wood-plank","move-to, pick-up, move-to, craft-wood-plank"
train_81,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o BeetrootSoup))))\n)', '(move-to t1 t15)\n(pick-up i1 o19 t15)\n(move-to t15 t2)\n(cook_1 t2 o7 i1 o19 i2 o22)')",False,"move-to, pick-up, move-to, cook_1","move-to, pick-up, move-to"
train_81,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o BeetrootSoup))))\n)', '(move-to t1 t15)\n(pick-up i1 o19 t15)\n(move-to t15 t1)\n(pick-up i2 o18 t1)\n(move-to t1 t2)\n(craft-beetroot-soup_1 t2 o7 i1 o19 i2 o18 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-beetroot-soup_1","move-to, pick-up, move-to, pick-up, move-to"
train_82,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Shears))))\n)', '(move-to t1 t4)\n(pick-up i1 o12 t4)\n(move-to t4 t14)\n(craft-shears1_0 t14 o3 i1 o12 i2 o22)')",True,"move-to, pick-up, move-to, craft-shears1_0","move-to, pick-up, move-to, craft-shears1_0"
train_83,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Paper))))\n)', '(move-to t1 t12)\n(pick-up i1 o21 t12)\n(move-to t12 t4)\n(craft-paper_1 t4 o1 i1 o21 i1 o21 i2 o22)')",True,"move-to, pick-up, move-to, craft-paper_1","move-to, pick-up, move-to, craft-paper_1"
train_84,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t10)\n(pick-up i1 o8 t10)\n(move-to t10 t14)\n(craft-stick_1 t14 o1 i1 o8 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick_1","move-to, pick-up, move-to"
train_84,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t10)\n(pick-up i1 o8 t10)\n(move-to t10 t15)\n(pick-up i2 o14 t15)\n(move-to t15 t14)\n(craft-stick_2 t14 o1 i1 o8 i2 o14 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-stick_2","move-to, pick-up, move-to, pick-up, move-to"
train_84,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t10)\n(pick-up i1 o8 t10)\n(move-to t10 t14)\n(craft-stick_0 t14 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick_0","move-to, pick-up, move-to"
train_84,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t10)\n(pick-up i1 o8 t10)\n(move-to t10 t14)\n(craft-stick1_1 t14 o1 i1 o8 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick1_1","move-to, pick-up, move-to"
train_85,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t14)\n(pick-up i1 o8 t14)\n(move-to t14 t11)\n(pick-up i2 o11 t11)\n(move-to t11 t2)\n(craft-bowl1_2 t2 o1 i1 o8 i2 o11 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bowl1_2","move-to, pick-up, move-to, pick-up, move-to"
train_85,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t14)\n(pick-up i1 o8 t14)\n(craft-bowl1_0 t14 o7 i1 o8 i2 o21)')",False,"move-to, pick-up, craft-bowl1_0","move-to, pick-up"
train_85,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t14)\n(pick-up i1 o8 t14)\n(move-to t14 t8)\n(pick-up i2 o12 t8)\n(move-to t8 t2)\n(craft-bowl1_1 t2 o1 i1 o8 i2 o12 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bowl1_1","move-to, pick-up, move-to, pick-up, move-to"
train_85,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t14)\n(pick-up i1 o8 t14)\n(move-to t14 t2)\n(craft-bowl1_0 t2 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-bowl1_0","move-to, pick-up, move-to"
train_85,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t5)\n(pick-up i1 o10 t5)\n(move-to t5 t14)\n(pick-up i2 o8 t14)\n(move-to t14 t2)\n(craft-bowl_2 t2 o1 i1 o10 i2 o8 i3 o21)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-bowl_2","move-to, pick-up, move-to, pick-up, move-to"
train_85,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bowl))))\n)', '(move-to t1 t14)\n(pick-up i1 o8 t14)\n(move-to t14 t2)\n(craft-bowl_0 t2 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-bowl_0","move-to, pick-up, move-to"
train_86,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bed))))\n)', '(move-to t1 t9)\n(pick-up i1 o8 t9)\n(pick-up i2 o17 t9)\n(move-to t9 t11)\n(craft-bed_0 t11 o5 i1 o8 i2 o17 i3 o22)')",False,"move-to, pick-up, pick-up, move-to, craft-bed_0","move-to, pick-up, pick-up, move-to"
train_86,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Bed))))\n)', '(move-to t1 t2)\n(pick-up i1 o9 t2)\n(move-to t2 t9)\n(pick-up i2 o17 t9)\n(move-to t9 t12)\n(craft-bed_1 t12 o1 i1 o9 i2 o17 i3 o22)')",True,"move-to, pick-up, move-to, pick-up, move-to, craft-bed_1","move-to, pick-up, move-to, pick-up, move-to, craft-bed_1"
train_87,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Paper))))\n)', '(move-to t1 t8)\n(pick-up i1 o21 t8)\n(move-to t8 t13)\n(craft-paper_1 t13 o1 i1 o21 i1 o21 i2 o22)')",True,"move-to, pick-up, move-to, craft-paper_1","move-to, pick-up, move-to, craft-paper_1"
train_88,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Boat))))\n)', '(move-to t1 t4)\n(pick-up i1 o8 t4)\n(move-to t4 t12)\n(craft-boat_0 t12 o6 i1 o8 i2 o22)')",False,"move-to, pick-up, move-to, craft-boat_0","move-to, pick-up, move-to"
train_88,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Boat))))\n)', '(move-to t1 t13)\n(pick-up i1 o9 t13)\n(move-to t13 t7)\n(pick-up i2 o10 t7)\n(move-to t7 t15)\n(craft-boat_2 t15 o1 i1 o9 i2 o10 i3 o22)')",False,"move-to, pick-up, move-to, pick-up, move-to, craft-boat_2","move-to, pick-up, move-to, pick-up, move-to"
train_89,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t9)\n(pick-up i1 o8 t9)\n(move-to t9 t5)\n(craft-stick1_1 t5 o1 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick1_1","move-to, pick-up, move-to"
train_89,"('(:goal\n\t(exists (?i - inventory)\n(exists (?o - object)\n(and \n\t\t(inventory-holding ?i ?o)\n\t\t(object-of-type ?o Stick))))\n)', '(move-to t1 t9)\n(pick-up i1 o8 t9)\n(move-to t9 t5)\n(craft-stick1_1 t5 o1 i1 o8 i1 o8 i2 o21)')",False,"move-to, pick-up, move-to, craft-stick1_1","move-to, pick-up, move-to"
