problem_id,attempt_id,minimum_n_operators,goal,success,plan,sampled_operators
train_75,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_75,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_75,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,"['craft-stick1_1', 'craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_76,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o GoldIngot))))
)",True,"(move-to t1 t12)
(pick-up i1 o15 t12)
(move-to t12 t10)
(pick-up i2 o14 t10)
(move-to t10 t3)
(craft-gold-ingot_1 t3 o1 i1 o15 i2 o14 i3 o21)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-stick_2', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_77,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Arrow))))
)",True,"(move-to t1 t8)
(pick-up i1 o10 t8)
(move-to t8 t10)
(pick-up i2 o11 t10)
(move-to t10 t14)
(craft-arrow i1 i2 i3 o2 o10 o11 o22 t14)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_78,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",True,"(move-to t1 t3)
(pick-up i1 o8 t3)
(move-to t3 t9)
(pick-up i2 o12 t9)
(move-to t9 t11)
(craft-boat_2 t11 o6 i1 o8 i2 o12 i3 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1', 'craft-boat_2']"
train_78,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_78,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_79,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o IronIngot))))
)",True,"(pick-up i1 o13 t1)
(move-to t1 t2)
(pick-up i2 o14 t2)
(move-to t2 t4)
(craft-iron-ingot_2 t4 o1 i1 o13 i2 o14 i3 o21)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-stick_2', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_80,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o WoodPlank))))
)",True,"(move-to t1 t4)
(pick-up i1 o8 t4)
(move-to t4 t7)
(craft-wood-plank i1 i2 o1 o8 o21 t7)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_81,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_81,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_81,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_82,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Shears))))
)",True,"(move-to t1 t4)
(pick-up i1 o12 t4)
(move-to t4 t14)
(craft-shears1_0 t14 o3 i1 o12 i2 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-bowl1_0', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_83,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Paper))))
)",True,"(move-to t1 t12)
(pick-up i1 o21 t12)
(move-to t12 t4)
(craft-paper_1 t4 o1 i1 o21 i1 o21 i2 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_84,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",True,"(move-to t1 t10)
(pick-up i1 o8 t10)
(move-to t10 t14)
(craft-stick1_1 t14 o1 i1 o8 i1 o8 i2 o21)","['craft-stick1_1', 'craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-stick_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_84,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_84,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_85,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_85,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-boat_0', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-stick1_0', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_85,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_86,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bed))))
)",True,"(move-to t1 t2)
(pick-up i1 o9 t2)
(move-to t2 t9)
(pick-up i2 o17 t9)
(move-to t9 t12)
(craft-bed_1 t12 o1 i1 o9 i2 o17 i3 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_87,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Paper))))
)",True,"(move-to t1 t8)
(pick-up i1 o21 t8)
(move-to t8 t13)
(craft-paper_1 t13 o1 i1 o21 i1 o21 i2 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_88,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_88,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_88,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Boat))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'craft-cooked-potato_0', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_89,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_89,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_89,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",True,"(move-to t1 t9)
(pick-up i1 o8 t9)
(move-to t9 t5)
(craft-stick1_1 t5 o1 i1 o8 i1 o8 i2 o21)","['craft-stick1_1', 'craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_90,0,10,"(:goal
	(and 
		)
)",True,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-beetroot-soup_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_90,1,10,"(:goal
	(and 
		)
)",True,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_90,2,10,"(:goal
	(and 
		)
)",True,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'craft-cooked-potato_0', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_91,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Paper))))
)",True,"(move-to t1 t4)
(pick-up i1 o21 t4)
(move-to t4 t14)
(craft-paper_1 t14 o1 i1 o21 i1 o21 i2 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_92,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Paper))))
)",True,"(move-to t1 t3)
(pick-up i1 o21 t3)
(move-to t3 t15)
(craft-paper_1 t15 o1 i1 o21 i1 o21 i2 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_93,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_93,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_93,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_94,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bed))))
)",True,"(move-to t1 t13)
(pick-up i1 o9 t13)
(move-to t13 t5)
(pick-up i2 o17 t5)
(move-to t5 t14)
(craft-bed_1 t14 o1 i1 o9 i2 o17 i3 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-bowl1_0', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_95,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-boat_0', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_95,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_95,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_96,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-stick_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_96,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_96,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_97,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_97,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",False,,"['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_97,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Stick))))
)",True,"(move-to t1 t11)
(pick-up i1 o8 t11)
(move-to t11 t5)
(craft-stick1_1 t5 o1 i1 o8 i1 o8 i2 o21)","['craft-stick1_1', 'craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_98,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t11)
(pick-up i1 o18 t11)
(move-to t11 t6)
(cook_0 t6 o7 i1 o18 i2 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-boat_0', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_98,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t11)
(pick-up i1 o18 t11)
(move-to t11 t6)
(cook_0 t6 o7 i1 o18 i2 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_98,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t11)
(pick-up i1 o18 t11)
(move-to t11 t6)
(cook_0 t6 o7 i1 o18 i2 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-stick_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
train_99,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o CookedPotato))))
)",True,"(move-to t1 t6)
(pick-up i1 o18 t6)
(move-to t6 t5)
(cook_0 t5 o7 i1 o18 i2 o22)","['craft-bowl1_1', 'craft-bowl_1', 'craft-cooked-potato1_0', 'craft-cooked-potato1_2', 'craft-beetroot-soup_2', 'craft-bowl1_2', 'cook-food_0', 'craft-stick1_0', 'cook-food_2', 'craft-cooked-potato_2', 'craft-cooked-potato_1', 'craft-stick_1', 'craft-cooked-potato1_1', 'craft-bowl_0', 'cook-food_1']"
